"Year","Month","Day","Site.Name","COUNTY","SITE_LATITUDE","SITE_LONGITUDE","Ozone","PM2.5"
"2017","10","06","Blackstone","Lee",35.4325,-79.2887,38,30
"2017","10","06","Bryson City","Swain",35.434767,-83.442133,40,35
"2017","10","06","Triple Oak","Wake",35.8652,-78.8197,NA,29
"2017","10","07","Blackstone","Lee",35.4325,-79.2887,20,13
"2017","10","07","Bryson City","Swain",35.434767,-83.442133,23,32
"2017","10","07","Triple Oak","Wake",35.8652,-78.8197,NA,21
"2017","10","08","Blackstone","Lee",35.4325,-79.2887,14,8
"2017","10","08","Bryson City","Swain",35.434767,-83.442133,21,16
"2017","10","08","Triple Oak","Wake",35.8652,-78.8197,NA,23
"2017","10","09","Blackstone","Lee",35.4325,-79.2887,20,8
"2017","10","09","Bryson City","Swain",35.434767,-83.442133,19,15
"2017","10","09","Triple Oak","Wake",35.8652,-78.8197,NA,36
"2017","10","10","Blackstone","Lee",35.4325,-79.2887,18,18
"2017","10","10","Bryson City","Swain",35.434767,-83.442133,19,NA
"2017","10","10","Triple Oak","Wake",35.8652,-78.8197,NA,49
"2017","10","11","Blackstone","Lee",35.4325,-79.2887,22,23
"2017","10","11","Bryson City","Swain",35.434767,-83.442133,31,NA
"2017","10","11","Triple Oak","Wake",35.8652,-78.8197,NA,41
"2017","10","12","Blackstone","Lee",35.4325,-79.2887,28,33
"2017","10","12","Bryson City","Swain",35.434767,-83.442133,37,28
"2017","10","12","Triple Oak","Wake",35.8652,-78.8197,NA,37
"2017","10","13","Blackstone","Lee",35.4325,-79.2887,25,28
"2017","10","13","Bryson City","Swain",35.434767,-83.442133,31,34
"2017","10","13","Triple Oak","Wake",35.8652,-78.8197,NA,23
"2017","10","14","Blackstone","Lee",35.4325,-79.2887,28,29
"2017","10","14","Bryson City","Swain",35.434767,-83.442133,33,45
"2017","10","14","Triple Oak","Wake",35.8652,-78.8197,NA,27
"2017","10","15","Blackstone","Lee",35.4325,-79.2887,28,43
"2017","10","15","Bryson City","Swain",35.434767,-83.442133,21,35
"2017","10","15","Triple Oak","Wake",35.8652,-78.8197,NA,43
"2017","10","16","Blackstone","Lee",35.4325,-79.2887,24,30
"2017","10","16","Bryson City","Swain",35.434767,-83.442133,29,10
"2017","10","16","Triple Oak","Wake",35.8652,-78.8197,NA,23
"2017","10","17","Blackstone","Lee",35.4325,-79.2887,33,35
"2017","10","17","Bryson City","Swain",35.434767,-83.442133,30,14
"2017","10","18","Blackstone","Lee",35.4325,-79.2887,37,39
"2017","10","18","Bryson City","Swain",35.434767,-83.442133,31,20
"2017","10","19","Blackstone","Lee",35.4325,-79.2887,36,38
"2017","10","19","Bryson City","Swain",35.434767,-83.442133,32,23
"2017","10","20","Blackstone","Lee",35.4325,-79.2887,49,45
"2017","10","20","Bryson City","Swain",35.434767,-83.442133,32,37
"2017","10","21","Blackstone","Lee",35.4325,-79.2887,48,61
"2017","10","21","Bryson City","Swain",35.434767,-83.442133,40,49
"2017","10","22","Blackstone","Lee",35.4325,-79.2887,44,52
"2017","10","22","Bryson City","Swain",35.434767,-83.442133,34,36
"2017","10","23","Blackstone","Lee",35.4325,-79.2887,NA,26
"2017","10","23","Bryson City","Swain",35.434767,-83.442133,35,3
"2017","10","24","Blackstone","Lee",35.4325,-79.2887,31,28
"2017","10","24","Bryson City","Swain",35.434767,-83.442133,38,17
"2017","10","24","Triple Oak","Wake",35.8652,-78.8197,NA,32
"2017","10","25","Blackstone","Lee",35.4325,-79.2887,37,33
"2017","10","25","Bryson City","Swain",35.434767,-83.442133,31,22
"2017","10","25","Triple Oak","Wake",35.8652,-78.8197,NA,25
"2017","10","26","Blackstone","Lee",35.4325,-79.2887,36,35
"2017","10","26","Bryson City","Swain",35.434767,-83.442133,35,22
"2017","10","26","Triple Oak","Wake",35.8652,-78.8197,NA,23
"2017","10","27","Blackstone","Lee",35.4325,-79.2887,43,48
"2017","10","27","Bryson City","Swain",35.434767,-83.442133,40,29
"2017","10","27","Triple Oak","Wake",35.8652,-78.8197,NA,42
"2017","10","28","Blackstone","Lee",35.4325,-79.2887,38,43
"2017","10","28","Bryson City","Swain",35.434767,-83.442133,24,25
"2017","10","28","Triple Oak","Wake",35.8652,-78.8197,NA,33
"2017","10","29","Blackstone","Lee",35.4325,-79.2887,19,28
"2017","10","29","Bryson City","Swain",35.434767,-83.442133,24,7
"2017","10","30","Blackstone","Lee",35.4325,-79.2887,31,30
"2017","10","30","Bryson City","Swain",35.434767,-83.442133,34,17
"2017","10","31","Blackstone","Lee",35.4325,-79.2887,37,49
"2017","10","31","Bryson City","Swain",35.434767,-83.442133,39,33
"2017","10","31","Triple Oak","Wake",35.8652,-78.8197,NA,43
"2017","11","01","Blackstone","Lee",35.4325,-79.2887,44,57
"2017","11","01","Bryson City","Swain",35.434767,-83.442133,NA,38
"2017","11","01","Triple Oak","Wake",35.8652,-78.8197,NA,57
"2017","11","02","Blackstone","Lee",35.4325,-79.2887,33,50
"2017","11","02","Bryson City","Swain",35.434767,-83.442133,NA,46
"2017","11","02","Triple Oak","Wake",35.8652,-78.8197,NA,33
"2017","11","03","Blackstone","Lee",35.4325,-79.2887,39,59
"2017","11","03","Bryson City","Swain",35.434767,-83.442133,NA,38
"2017","11","03","Triple Oak","Wake",35.8652,-78.8197,NA,55
"2017","11","04","Blackstone","Lee",35.4325,-79.2887,18,59
"2017","11","04","Bryson City","Swain",35.434767,-83.442133,NA,33
"2017","11","04","Triple Oak","Wake",35.8652,-78.8197,NA,41
"2017","11","05","Blackstone","Lee",35.4325,-79.2887,18,41
"2017","11","05","Bryson City","Swain",35.434767,-83.442133,NA,37
"2017","11","05","Triple Oak","Wake",35.8652,-78.8197,NA,32
"2017","11","06","Blackstone","Lee",35.4325,-79.2887,27,52
"2017","11","06","Bryson City","Swain",35.434767,-83.442133,NA,53
"2017","11","06","Triple Oak","Wake",35.8652,-78.8197,NA,55
"2017","11","07","Blackstone","Lee",35.4325,-79.2887,NA,64
"2017","11","07","Bryson City","Swain",35.434767,-83.442133,NA,26
"2017","11","07","Triple Oak","Wake",35.8652,-78.8197,NA,46
"2017","11","08","Blackstone","Lee",35.4325,-79.2887,NA,30
"2017","11","08","Bryson City","Swain",35.434767,-83.442133,NA,13
"2017","11","08","Triple Oak","Wake",35.8652,-78.8197,NA,5
"2017","11","09","Blackstone","Lee",35.4325,-79.2887,12,23
"2017","11","09","Bryson City","Swain",35.434767,-83.442133,NA,7
"2017","11","09","Triple Oak","Wake",35.8652,-78.8197,NA,6
"2017","11","10","Blackstone","Lee",35.4325,-79.2887,32,45
"2017","11","10","Bryson City","Swain",35.434767,-83.442133,NA,18
"2017","11","10","Triple Oak","Wake",35.8652,-78.8197,NA,18
"2017","11","11","Blackstone","Lee",35.4325,-79.2887,33,44
"2017","11","11","Bryson City","Swain",35.434767,-83.442133,NA,50
"2017","11","11","Triple Oak","Wake",35.8652,-78.8197,NA,21
"2017","11","12","Blackstone","Lee",35.4325,-79.2887,27,64
"2017","11","12","Bryson City","Swain",35.434767,-83.442133,NA,41
"2017","11","12","Triple Oak","Wake",35.8652,-78.8197,NA,43
"2017","11","13","Blackstone","Lee",35.4325,-79.2887,27,53
"2017","11","13","Bryson City","Swain",35.434767,-83.442133,NA,26
"2017","11","13","Triple Oak","Wake",35.8652,-78.8197,NA,32
"2017","11","14","Blackstone","Lee",35.4325,-79.2887,29,58
"2017","11","14","Bryson City","Swain",35.434767,-83.442133,NA,31
"2017","11","14","Triple Oak","Wake",35.8652,-78.8197,NA,42
"2017","11","15","Blackstone","Lee",35.4325,-79.2887,30,55
"2017","11","15","Bryson City","Swain",35.434767,-83.442133,NA,39
"2017","11","15","Triple Oak","Wake",35.8652,-78.8197,NA,35
"2017","11","16","Blackstone","Lee",35.4325,-79.2887,34,54
"2017","11","16","Bryson City","Swain",35.434767,-83.442133,NA,28
"2017","11","16","Triple Oak","Wake",35.8652,-78.8197,NA,41
"2017","11","17","Blackstone","Lee",35.4325,-79.2887,25,46
"2017","11","17","Bryson City","Swain",35.434767,-83.442133,NA,32
"2017","11","17","Triple Oak","Wake",35.8652,-78.8197,NA,22
"2017","11","18","Blackstone","Lee",35.4325,-79.2887,40,52
"2017","11","18","Bryson City","Swain",35.434767,-83.442133,NA,63
"2017","11","18","Triple Oak","Wake",35.8652,-78.8197,NA,41
"2017","11","19","Blackstone","Lee",35.4325,-79.2887,26,31
"2017","11","19","Bryson City","Swain",35.434767,-83.442133,NA,20
"2017","11","19","Triple Oak","Wake",35.8652,-78.8197,NA,10
"2017","11","20","Blackstone","Lee",35.4325,-79.2887,35,42
"2017","11","20","Bryson City","Swain",35.434767,-83.442133,NA,40
"2017","11","20","Triple Oak","Wake",35.8652,-78.8197,NA,24
"2017","11","21","Blackstone","Lee",35.4325,-79.2887,31,51
"2017","11","21","Bryson City","Swain",35.434767,-83.442133,NA,50
"2017","11","21","Triple Oak","Wake",35.8652,-78.8197,NA,36
"2017","11","22","Blackstone","Lee",35.4325,-79.2887,39,55
"2017","11","22","Bryson City","Swain",35.434767,-83.442133,NA,34
"2017","11","22","Triple Oak","Wake",35.8652,-78.8197,NA,35
"2017","11","23","Blackstone","Lee",35.4325,-79.2887,24,52
"2017","11","23","Bryson City","Swain",35.434767,-83.442133,NA,48
"2017","11","23","Triple Oak","Wake",35.8652,-78.8197,NA,27
"2017","11","24","Blackstone","Lee",35.4325,-79.2887,31,58
"2017","11","24","Bryson City","Swain",35.434767,-83.442133,NA,51
"2017","11","24","Triple Oak","Wake",35.8652,-78.8197,NA,38
"2017","11","25","Blackstone","Lee",35.4325,-79.2887,38,60
"2017","11","25","Bryson City","Swain",35.434767,-83.442133,NA,54
"2017","11","25","Triple Oak","Wake",35.8652,-78.8197,NA,53
"2017","11","26","Blackstone","Lee",35.4325,-79.2887,38,54
"2017","11","26","Bryson City","Swain",35.434767,-83.442133,NA,36
"2017","11","26","Triple Oak","Wake",35.8652,-78.8197,NA,31
"2017","11","27","Blackstone","Lee",35.4325,-79.2887,36,50
"2017","11","27","Bryson City","Swain",35.434767,-83.442133,NA,35
"2017","11","27","Triple Oak","Wake",35.8652,-78.8197,NA,33
"2017","11","28","Blackstone","Lee",35.4325,-79.2887,41,59
"2017","11","28","Bryson City","Swain",35.434767,-83.442133,NA,55
"2017","11","28","Triple Oak","Wake",35.8652,-78.8197,NA,39
"2017","11","29","Blackstone","Lee",35.4325,-79.2887,47,64
"2017","11","29","Bryson City","Swain",35.434767,-83.442133,NA,59
"2017","11","29","Triple Oak","Wake",35.8652,-78.8197,NA,54
"2017","11","30","Blackstone","Lee",35.4325,-79.2887,44,60
"2017","11","30","Bryson City","Swain",35.434767,-83.442133,NA,61
"2017","11","30","Triple Oak","Wake",35.8652,-78.8197,NA,64
"2017","12","01","Blackstone","Lee",35.4325,-79.2887,40,63
"2017","12","01","Bryson City","Swain",35.434767,-83.442133,NA,47
"2017","12","01","Triple Oak","Wake",35.8652,-78.8197,NA,58
"2017","12","02","Blackstone","Lee",35.4325,-79.2887,22,66
"2017","12","02","Bryson City","Swain",35.434767,-83.442133,NA,58
"2017","12","02","Triple Oak","Wake",35.8652,-78.8197,NA,56
"2017","12","03","Blackstone","Lee",35.4325,-79.2887,38,70
"2017","12","03","Bryson City","Swain",35.434767,-83.442133,NA,44
"2017","12","03","Triple Oak","Wake",35.8652,-78.8197,NA,56
"2017","12","04","Blackstone","Lee",35.4325,-79.2887,36,60
"2017","12","04","Bryson City","Swain",35.434767,-83.442133,NA,54
"2017","12","04","Triple Oak","Wake",35.8652,-78.8197,NA,46
"2017","12","05","Blackstone","Lee",35.4325,-79.2887,34,57
"2017","12","05","Bryson City","Swain",35.434767,-83.442133,NA,55
"2017","12","05","Triple Oak","Wake",35.8652,-78.8197,NA,55
"2017","12","06","Blackstone","Lee",35.4325,-79.2887,28,43
"2017","12","06","Bryson City","Swain",35.434767,-83.442133,NA,22
"2017","12","06","Triple Oak","Wake",35.8652,-78.8197,NA,19
"2017","12","07","Blackstone","Lee",35.4325,-79.2887,23,48
"2017","12","07","Bryson City","Swain",35.434767,-83.442133,NA,30
"2017","12","07","Triple Oak","Wake",35.8652,-78.8197,NA,28
"2017","12","08","Blackstone","Lee",35.4325,-79.2887,23,45
"2017","12","08","Bryson City","Swain",35.434767,-83.442133,NA,34
"2017","12","08","Triple Oak","Wake",35.8652,-78.8197,NA,27
"2017","12","09","Blackstone","Lee",35.4325,-79.2887,25,36
"2017","12","09","Bryson City","Swain",35.434767,-83.442133,NA,20
"2017","12","09","Triple Oak","Wake",35.8652,-78.8197,NA,15
"2017","12","10","Blackstone","Lee",35.4325,-79.2887,27,49
"2017","12","10","Bryson City","Swain",35.434767,-83.442133,NA,37
"2017","12","10","Triple Oak","Wake",35.8652,-78.8197,NA,28
"2017","12","11","Blackstone","Lee",35.4325,-79.2887,31,55
"2017","12","11","Bryson City","Swain",35.434767,-83.442133,NA,40
"2017","12","11","Triple Oak","Wake",35.8652,-78.8197,NA,46
"2017","12","12","Blackstone","Lee",35.4325,-79.2887,31,52
"2017","12","12","Bryson City","Swain",35.434767,-83.442133,NA,38
"2017","12","12","Triple Oak","Wake",35.8652,-78.8197,NA,35
"2017","12","13","Blackstone","Lee",35.4325,-79.2887,35,35
"2017","12","13","Bryson City","Swain",35.434767,-83.442133,NA,16
"2017","12","13","Triple Oak","Wake",35.8652,-78.8197,NA,26
"2017","12","14","Blackstone","Lee",35.4325,-79.2887,34,52
"2017","12","14","Bryson City","Swain",35.434767,-83.442133,NA,50
"2017","12","14","Triple Oak","Wake",35.8652,-78.8197,NA,39
"2017","12","15","Blackstone","Lee",35.4325,-79.2887,19,60
"2017","12","15","Bryson City","Swain",35.434767,-83.442133,NA,55
"2017","12","15","Triple Oak","Wake",35.8652,-78.8197,NA,48
"2017","12","16","Blackstone","Lee",35.4325,-79.2887,31,60
"2017","12","16","Bryson City","Swain",35.434767,-83.442133,NA,56
"2017","12","16","Triple Oak","Wake",35.8652,-78.8197,NA,40
"2017","12","17","Blackstone","Lee",35.4325,-79.2887,31,62
"2017","12","17","Bryson City","Swain",35.434767,-83.442133,NA,67
"2017","12","17","Triple Oak","Wake",35.8652,-78.8197,NA,65
"2017","12","18","Blackstone","Lee",35.4325,-79.2887,37,68
"2017","12","18","Bryson City","Swain",35.434767,-83.442133,NA,52
"2017","12","18","Triple Oak","Wake",35.8652,-78.8197,NA,66
"2017","12","19","Blackstone","Lee",35.4325,-79.2887,37,59
"2017","12","19","Bryson City","Swain",35.434767,-83.442133,NA,51
"2017","12","19","Triple Oak","Wake",35.8652,-78.8197,NA,64
"2017","12","20","Blackstone","Lee",35.4325,-79.2887,21,52
"2017","12","20","Bryson City","Swain",35.434767,-83.442133,NA,29
"2017","12","20","Triple Oak","Wake",35.8652,-78.8197,NA,51
"2017","12","21","Blackstone","Lee",35.4325,-79.2887,26,56
"2017","12","21","Bryson City","Swain",35.434767,-83.442133,NA,19
"2017","12","21","Triple Oak","Wake",35.8652,-78.8197,NA,35
"2017","12","22","Blackstone","Lee",35.4325,-79.2887,30,55
"2017","12","22","Bryson City","Swain",35.434767,-83.442133,NA,38
"2017","12","22","Triple Oak","Wake",35.8652,-78.8197,NA,48
"2017","12","23","Blackstone","Lee",35.4325,-79.2887,24,51
"2017","12","23","Bryson City","Swain",35.434767,-83.442133,NA,25
"2017","12","23","Triple Oak","Wake",35.8652,-78.8197,NA,41
"2017","12","24","Blackstone","Lee",35.4325,-79.2887,19,33
"2017","12","24","Bryson City","Swain",35.434767,-83.442133,NA,7
"2017","12","24","Triple Oak","Wake",35.8652,-78.8197,NA,9
"2017","12","25","Blackstone","Lee",35.4325,-79.2887,32,35
"2017","12","25","Bryson City","Swain",35.434767,-83.442133,NA,22
"2017","12","25","Triple Oak","Wake",35.8652,-78.8197,NA,14
"2017","12","26","Blackstone","Lee",35.4325,-79.2887,32,40
"2017","12","26","Bryson City","Swain",35.434767,-83.442133,NA,31
"2017","12","26","Triple Oak","Wake",35.8652,-78.8197,NA,17
"2017","12","27","Blackstone","Lee",35.4325,-79.2887,31,54
"2017","12","27","Bryson City","Swain",35.434767,-83.442133,NA,44
"2017","12","27","Triple Oak","Wake",35.8652,-78.8197,NA,30
"2017","12","28","Blackstone","Lee",35.4325,-79.2887,31,51
"2017","12","28","Bryson City","Swain",35.434767,-83.442133,NA,54
"2017","12","28","Triple Oak","Wake",35.8652,-78.8197,NA,30
"2017","12","29","Bryson City","Swain",35.434767,-83.442133,NA,53
"2017","12","29","Triple Oak","Wake",35.8652,-78.8197,NA,48
"2017","12","30","Bryson City","Swain",35.434767,-83.442133,NA,56
"2017","12","30","Triple Oak","Wake",35.8652,-78.8197,NA,58
"2017","12","31","Bryson City","Swain",35.434767,-83.442133,NA,55
"2017","12","31","Triple Oak","Wake",35.8652,-78.8197,NA,12
"2018","01","01","Bryson City","Swain",35.434767,-83.442133,NA,35
"2018","01","01","Triple Oak","Wake",35.8652,-78.8197,NA,15
"2018","01","02","Bryson City","Swain",35.434767,-83.442133,NA,51
"2018","01","02","Triple Oak","Wake",35.8652,-78.8197,NA,29
"2018","01","03","Blackstone","Lee",35.4325,-79.2887,NA,52
"2018","01","03","Bryson City","Swain",35.434767,-83.442133,NA,44
"2018","01","03","Triple Oak","Wake",35.8652,-78.8197,NA,48
"2018","01","04","Blackstone","Lee",35.4325,-79.2887,33,54
"2018","01","04","Bryson City","Swain",35.434767,-83.442133,NA,28
"2018","01","04","Triple Oak","Wake",35.8652,-78.8197,NA,26
"2018","01","05","Blackstone","Lee",35.4325,-79.2887,34,52
"2018","01","05","Bryson City","Swain",35.434767,-83.442133,NA,30
"2018","01","05","Triple Oak","Wake",35.8652,-78.8197,NA,31
"2018","01","06","Blackstone","Lee",35.4325,-79.2887,33,51
"2018","01","06","Bryson City","Swain",35.434767,-83.442133,NA,35
"2018","01","06","Triple Oak","Wake",35.8652,-78.8197,NA,19
"2018","01","07","Blackstone","Lee",35.4325,-79.2887,35,48
"2018","01","07","Bryson City","Swain",35.434767,-83.442133,NA,54
"2018","01","07","Triple Oak","Wake",35.8652,-78.8197,NA,27
"2018","01","08","Blackstone","Lee",35.4325,-79.2887,34,44
"2018","01","08","Bryson City","Swain",35.434767,-83.442133,NA,71
"2018","01","08","Triple Oak","Wake",35.8652,-78.8197,NA,51
"2018","01","09","Blackstone","Lee",35.4325,-79.2887,37,52
"2018","01","09","Bryson City","Swain",35.434767,-83.442133,NA,78
"2018","01","09","Triple Oak","Wake",35.8652,-78.8197,NA,48
"2018","01","10","Blackstone","Lee",35.4325,-79.2887,35,47
"2018","01","10","Bryson City","Swain",35.434767,-83.442133,NA,56
"2018","01","10","Triple Oak","Wake",35.8652,-78.8197,NA,32
"2018","01","11","Blackstone","Lee",35.4325,-79.2887,27,44
"2018","01","11","Bryson City","Swain",35.434767,-83.442133,NA,17
"2018","01","11","Triple Oak","Wake",35.8652,-78.8197,NA,36
"2018","01","12","Blackstone","Lee",35.4325,-79.2887,36,3
"2018","01","12","Bryson City","Swain",35.434767,-83.442133,NA,10
"2018","01","12","Triple Oak","Wake",35.8652,-78.8197,NA,20
"2018","01","13","Blackstone","Lee",35.4325,-79.2887,32,26
"2018","01","13","Bryson City","Swain",35.434767,-83.442133,NA,18
"2018","01","13","Triple Oak","Wake",35.8652,-78.8197,NA,5
"2018","01","14","Blackstone","Lee",35.4325,-79.2887,33,38
"2018","01","14","Bryson City","Swain",35.434767,-83.442133,NA,28
"2018","01","14","Triple Oak","Wake",35.8652,-78.8197,NA,10
"2018","01","15","Blackstone","Lee",35.4325,-79.2887,32,48
"2018","01","15","Bryson City","Swain",35.434767,-83.442133,NA,43
"2018","01","15","Triple Oak","Wake",35.8652,-78.8197,NA,26
"2018","01","16","Blackstone","Lee",35.4325,-79.2887,31,64
"2018","01","16","Bryson City","Swain",35.434767,-83.442133,NA,52
"2018","01","16","Triple Oak","Wake",35.8652,-78.8197,NA,55
"2018","01","17","Blackstone","Lee",35.4325,-79.2887,28,63
"2018","01","17","Bryson City","Swain",35.434767,-83.442133,NA,37
"2018","01","17","Triple Oak","Wake",35.8652,-78.8197,NA,47
"2018","01","18","Blackstone","Lee",35.4325,-79.2887,36,54
"2018","01","18","Bryson City","Swain",35.434767,-83.442133,NA,48
"2018","01","18","Triple Oak","Wake",35.8652,-78.8197,NA,36
"2018","01","19","Blackstone","Lee",35.4325,-79.2887,37,52
"2018","01","19","Bryson City","Swain",35.434767,-83.442133,NA,52
"2018","01","19","Triple Oak","Wake",35.8652,-78.8197,NA,55
"2018","01","20","Blackstone","Lee",35.4325,-79.2887,40,47
"2018","01","20","Bryson City","Swain",35.434767,-83.442133,NA,51
"2018","01","20","Triple Oak","Wake",35.8652,-78.8197,NA,49
"2018","01","21","Blackstone","Lee",35.4325,-79.2887,38,45
"2018","01","21","Bryson City","Swain",35.434767,-83.442133,NA,50
"2018","01","21","Triple Oak","Wake",35.8652,-78.8197,NA,38
"2018","01","22","Blackstone","Lee",35.4325,-79.2887,39,54
"2018","01","22","Bryson City","Swain",35.434767,-83.442133,NA,48
"2018","01","22","Triple Oak","Wake",35.8652,-78.8197,NA,55
"2018","01","23","Blackstone","Lee",35.4325,-79.2887,38,26
"2018","01","23","Bryson City","Swain",35.434767,-83.442133,NA,17
"2018","01","23","Triple Oak","Wake",35.8652,-78.8197,NA,13
"2018","01","24","Blackstone","Lee",35.4325,-79.2887,33,33
"2018","01","24","Bryson City","Swain",35.434767,-83.442133,NA,18
"2018","01","24","Triple Oak","Wake",35.8652,-78.8197,NA,15
"2018","01","25","Blackstone","Lee",35.4325,-79.2887,34,47
"2018","01","25","Bryson City","Swain",35.434767,-83.442133,NA,26
"2018","01","25","Triple Oak","Wake",35.8652,-78.8197,NA,28
"2018","01","26","Blackstone","Lee",35.4325,-79.2887,38,64
"2018","01","26","Bryson City","Swain",35.434767,-83.442133,NA,52
"2018","01","26","Triple Oak","Wake",35.8652,-78.8197,NA,44
"2018","01","27","Blackstone","Lee",35.4325,-79.2887,38,69
"2018","01","27","Bryson City","Swain",35.434767,-83.442133,NA,58
"2018","01","27","Triple Oak","Wake",35.8652,-78.8197,NA,30
"2018","01","28","Blackstone","Lee",35.4325,-79.2887,31,23
"2018","01","28","Bryson City","Swain",35.434767,-83.442133,NA,28
"2018","01","28","Triple Oak","Wake",35.8652,-78.8197,NA,21
"2018","01","29","Blackstone","Lee",35.4325,-79.2887,25,17
"2018","01","29","Bryson City","Swain",35.434767,-83.442133,NA,12
"2018","01","30","Blackstone","Lee",35.4325,-79.2887,33,35
"2018","01","30","Bryson City","Swain",35.434767,-83.442133,NA,19
"2018","01","31","Blackstone","Lee",35.4325,-79.2887,34,41
"2018","01","31","Bryson City","Swain",35.434767,-83.442133,NA,40
"2018","01","31","Triple Oak","Wake",35.8652,-78.8197,NA,32
"2018","02","01","Blackstone","Lee",35.4325,-79.2887,41,44
"2018","02","01","Bryson City","Swain",35.434767,-83.442133,NA,55
"2018","02","01","Triple Oak","Wake",35.8652,-78.8197,NA,47
"2018","02","02","Blackstone","Lee",35.4325,-79.2887,35,35
"2018","02","02","Bryson City","Swain",35.434767,-83.442133,NA,15
"2018","02","02","Triple Oak","Wake",35.8652,-78.8197,NA,10
"2018","02","03","Blackstone","Lee",35.4325,-79.2887,33,51
"2018","02","03","Bryson City","Swain",35.434767,-83.442133,NA,28
"2018","02","03","Triple Oak","Wake",35.8652,-78.8197,NA,33
"2018","02","04","Blackstone","Lee",35.4325,-79.2887,31,33
"2018","02","04","Bryson City","Swain",35.434767,-83.442133,NA,38
"2018","02","04","Triple Oak","Wake",35.8652,-78.8197,NA,25
"2018","02","05","Blackstone","Lee",35.4325,-79.2887,33,38
"2018","02","05","Bryson City","Swain",35.434767,-83.442133,NA,25
"2018","02","05","Triple Oak","Wake",35.8652,-78.8197,NA,26
"2018","02","06","Blackstone","Lee",35.4325,-79.2887,33,41
"2018","02","06","Bryson City","Swain",35.434767,-83.442133,NA,58
"2018","02","06","Triple Oak","Wake",35.8652,-78.8197,NA,49
"2018","02","07","Blackstone","Lee",35.4325,-79.2887,32,34
"2018","02","07","Bryson City","Swain",35.434767,-83.442133,NA,29
"2018","02","07","Triple Oak","Wake",35.8652,-78.8197,NA,34
"2018","02","08","Blackstone","Lee",35.4325,-79.2887,35,43
"2018","02","08","Bryson City","Swain",35.434767,-83.442133,NA,23
"2018","02","08","Triple Oak","Wake",35.8652,-78.8197,NA,27
"2018","02","09","Blackstone","Lee",35.4325,-79.2887,38,54
"2018","02","09","Bryson City","Swain",35.434767,-83.442133,NA,33
"2018","02","09","Triple Oak","Wake",35.8652,-78.8197,NA,51
"2018","02","10","Blackstone","Lee",35.4325,-79.2887,20,30
"2018","02","10","Bryson City","Swain",35.434767,-83.442133,NA,38
"2018","02","10","Triple Oak","Wake",35.8652,-78.8197,NA,42
"2018","02","11","Blackstone","Lee",35.4325,-79.2887,24,19
"2018","02","11","Bryson City","Swain",35.434767,-83.442133,NA,20
"2018","02","11","Triple Oak","Wake",35.8652,-78.8197,NA,27
"2018","02","12","Blackstone","Lee",35.4325,-79.2887,31,10
"2018","02","12","Bryson City","Swain",35.434767,-83.442133,NA,4
"2018","02","12","Triple Oak","Wake",35.8652,-78.8197,NA,14
"2018","02","13","Blackstone","Lee",35.4325,-79.2887,31,48
"2018","02","13","Bryson City","Swain",35.434767,-83.442133,NA,13
"2018","02","13","Triple Oak","Wake",35.8652,-78.8197,NA,26
"2018","02","14","Blackstone","Lee",35.4325,-79.2887,26,54
"2018","02","14","Bryson City","Swain",35.434767,-83.442133,NA,28
"2018","02","14","Triple Oak","Wake",35.8652,-78.8197,NA,54
"2018","02","15","Blackstone","Lee",35.4325,-79.2887,26,27
"2018","02","15","Bryson City","Swain",35.434767,-83.442133,30,17
"2018","02","15","Triple Oak","Wake",35.8652,-78.8197,NA,39
"2018","02","16","Blackstone","Lee",35.4325,-79.2887,34,28
"2018","02","16","Bryson City","Swain",35.434767,-83.442133,NA,15
"2018","02","16","Triple Oak","Wake",35.8652,-78.8197,NA,23
"2018","02","17","Blackstone","Lee",35.4325,-79.2887,28,35
"2018","02","17","Bryson City","Swain",35.434767,-83.442133,24,15
"2018","02","17","Triple Oak","Wake",35.8652,-78.8197,NA,25
"2018","02","18","Blackstone","Lee",35.4325,-79.2887,36,29
"2018","02","18","Bryson City","Swain",35.434767,-83.442133,34,7
"2018","02","18","Triple Oak","Wake",35.8652,-78.8197,NA,11
"2018","02","19","Blackstone","Lee",35.4325,-79.2887,26,45
"2018","02","19","Bryson City","Swain",35.434767,-83.442133,24,25
"2018","02","19","Triple Oak","Wake",35.8652,-78.8197,NA,42
"2018","02","20","Blackstone","Lee",35.4325,-79.2887,23,52
"2018","02","20","Bryson City","Swain",35.434767,-83.442133,31,34
"2018","02","20","Triple Oak","Wake",35.8652,-78.8197,NA,54
"2018","02","21","Blackstone","Lee",35.4325,-79.2887,22,47
"2018","02","21","Bryson City","Swain",35.434767,-83.442133,29,24
"2018","02","21","Triple Oak","Wake",35.8652,-78.8197,NA,36
"2018","02","22","Blackstone","Lee",35.4325,-79.2887,24,40
"2018","02","22","Bryson City","Swain",35.434767,-83.442133,29,35
"2018","02","22","Triple Oak","Wake",35.8652,-78.8197,NA,42
"2018","02","23","Blackstone","Lee",35.4325,-79.2887,27,57
"2018","02","23","Bryson City","Swain",35.434767,-83.442133,29,48
"2018","02","23","Triple Oak","Wake",35.8652,-78.8197,NA,56
"2018","02","24","Blackstone","Lee",35.4325,-79.2887,31,43
"2018","02","24","Bryson City","Swain",35.434767,-83.442133,33,45
"2018","02","24","Triple Oak","Wake",35.8652,-78.8197,NA,43
"2018","02","25","Blackstone","Lee",35.4325,-79.2887,27,27
